# IMMUTABLE ARTIFACT. Do not edit, do not regenerate in place. Supersede with a
# new dated file if a later data vintage is ever needed.
# Purpose: pin the derived return series behind the DSR figures quoted in
#   findings/dsr_convention_2026_08.md and RESULTS.md, so those numbers are
#   reproducible from committed history alone (data/ is gitignored).
# Frozen config: PRODUCTION_CONFIG, SHA-256 ac8919618ca6d5c6515ad9c26437f3fe28f1b4af3d4f37aeefcf989d0bce8753
#   TSMOM lookbacks (28, 60); SMA(200) regime gate on basket close;
#   equal-weight 7-major basket BTC/ETH/BNB/SOL/ADA/XRP/DOGE, monthly ('MS')
#   rebalance + on-N_active-change; fee_rate 0.0010; slippage_rate 0.0005;
#   annualization_factor 365; signal_shift_bars 1; warmup_days 200.
# Data vintage: local data/binance_<ASSET>_USDT_1d.parquet snapshot as of
#   2026-08-26. Per-asset first/last bar in that snapshot:
#     BTC 2018-01-01..2026-05-27  ETH 2018-01-01..2026-05-28
#     BNB 2018-01-01..2026-05-28  SOL 2020-08-11..2026-05-28
#     ADA 2018-04-17..2026-05-28  XRP 2018-05-04..2026-05-28
#     DOGE 2019-07-05..2026-05-28
#   The panel is trimmed to the common last bar 2026-05-27 before the index is
#   built (the BTC parquet ends one bar earlier; the index builder refuses a
#   hole rather than shrinking the basket silently).
# Generated: 2026-08-26 on branch docs/honest-dsr-survivorship, parent commit
#   f6d1385.
# Read with: pandas.read_csv(path, comment="#", index_col=0, parse_dates=True)
# Series: walk-forward CONCATENATED OOS net daily returns — the selection-OOS
#   object behind the DSR headline. Walk-forward params: train_months=24,
#   test_months=6, step_months=6, warmup_days=200, single-config grid
#   'han_28_60' (no in-fold parameter selection).
# Rows: 2339 daily bars, 2020-01-01 .. 2026-05-27
# Annualized concat-OOS Sharpe (net of cost): +1.4784
# DSR at N=500, sharpe_std_dev = 1/sqrt(2339) ~= 0.0207  (minimal,      gate convention) = 0.7705
# DSR at N=500, sharpe_std_dev = 0.7/sqrt(365)  ~= 0.0366  (conservative, primary reported) = 0.0368
date,net_return
2020-03-12,-0.0
2020-03-13,0.0
2020-03-14,-0.0
2020-03-15,0.0
2020-03-16,-0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,-0.0
2020-03-21,0.0
2020-03-22,-0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,-0.0
2020-03-26,0.0
2020-03-27,-0.0
2020-03-28,0.0
2020-03-29,-0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,-0.0
2020-04-06,0.0
2020-04-07,-0.0
2020-04-08,0.0
2020-04-09,-0.0
2020-04-10,-0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,-0.0
2020-04-16,0.0
2020-04-17,-0.0
2020-04-18,0.0
2020-04-19,-0.0
2020-04-20,-0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,-0.0006536818635088642
2020-04-28,0.00531043423646449
2020-04-29,0.043622065485665606
2020-04-30,-0.043894990081440016
2020-05-01,0.01653348257823964
2020-05-02,0.006902793113295891
2020-05-03,-0.010422720056039891
2020-05-04,-0.003262847062889984
2020-05-05,0.0005482471156302848
2020-05-06,-0.006610604814547227
2020-05-07,0.029503287854507954
2020-05-08,-0.004677537972491125
2020-05-09,-0.012391498488709463
2020-05-10,-0.0830127372389412
2020-05-11,-0.01385341011875707
2020-05-12,0.0326980055395758
2020-05-13,0.0342721830791235
2020-05-14,0.017737781966221444
2020-05-15,-0.034874342663318236
2020-05-16,0.01434778249787172
2020-05-17,0.017219612828267783
2020-05-18,0.02403899356507555
2020-05-19,0.014136918677289056
2020-05-20,-0.0163401171753913
2020-05-21,-0.04724498091784246
2020-05-22,0.03392990617279712
2020-05-23,-0.004765204038441495
2020-05-24,-0.0412759646352896
2020-05-25,0.029371537802414194
2020-05-26,-0.012187522535870743
2020-05-27,0.025704608375148652
2020-05-28,0.028459196321545283
2020-05-29,-0.006434210762114673
2020-05-30,0.0794752478260683
2020-05-31,-0.03321240720779417
2020-06-01,0.06460369213471928
2020-06-02,-0.0403551327706847
2020-06-03,0.027235740675353837
2020-06-04,0.009794761133130603
2020-06-05,-0.014083564142758909
2020-06-06,0.003588286442274491
2020-06-07,0.002859889231177748
2020-06-08,0.001284784012647977
2020-06-09,-0.013545184342048544
2020-06-10,0.008647456928927877
2020-06-11,-0.07029494575135031
2020-06-12,0.030011111900295928
2020-06-13,0.0023218538146463352
2020-06-14,-0.018432385130942586
2020-06-15,0.003184426246402916
2020-06-16,0.008507582052497797
2020-06-17,0.007173451360998673
2020-06-18,-0.013664650055049687
2020-06-19,-0.012570512193402328
2020-06-20,0.0018497650167017543
2020-06-21,-0.007557027166494867
2020-06-22,0.040802001895549944
2020-06-23,-0.00449072725643529
2020-06-24,-0.02383740420321434
2020-06-25,-0.007588553901951789
2020-06-26,-0.009928830822965473
2020-06-27,-0.03328107804753888
2020-06-28,0.0076579808945743955
2020-06-29,0.0063884511086642615
2020-06-30,-0.0032956496281755787
2020-07-01,0.02143816063105619
2020-07-02,-0.009422617745305895
2020-07-03,0.002326330018283196
2020-07-04,0.007210397029314808
2020-07-05,-0.0036519217972378337
2020-07-06,0.035090927694919616
2020-07-07,0.053137917816271446
2020-07-08,0.15294021055247953
2020-07-09,-0.04403862189210783
2020-07-10,-0.05193619658753812
2020-07-11,0.028997844250749694
2020-07-12,0.0015476647896921492
2020-07-13,-0.03556748969996992
2020-07-14,0.017934199103727178
2020-07-15,-0.02243573216058803
2020-07-16,-0.02421454227920472
2020-07-17,-0.0023688119148798092
2020-07-18,0.03353663156745945
2020-07-19,0.008047319410199316
2020-07-20,-0.030659035436926274
2020-07-21,0.029415907420239362
2020-07-22,0.019817811903285687
2020-07-23,0.019455521118519892
2020-07-24,-0.006879179126102919
2020-07-25,0.06492438899528641
2020-07-26,0.01042950144472643
2020-07-27,0.01285362890214281
2020-07-28,0.017795720744281596
2020-07-29,-0.003019449486419523
2020-07-30,0.014832467980355313
2020-07-31,0.022732435890327585
2020-08-01,0.08779165764943064
2020-08-02,-0.052224288418091125
2020-08-03,0.037089364904171696
2020-08-04,0.01251070517423214
2020-08-05,0.017655844297887358
2020-08-06,-0.000793305370418329
2020-08-07,-0.026226991337874206
2020-08-08,0.025550388610564134
2020-08-09,-0.01624613861650992
2020-08-10,0.010675125138155606
2020-08-11,-0.04394690212602981
2020-08-12,0.028806460095858855
2020-08-13,0.026734951526568018
2020-08-14,0.0049733430149843105
2020-08-15,-0.012759686556922167
2020-08-16,0.015990264440773894
2020-08-17,0.0008091214787611101
2020-08-18,-0.014975482679138286
2020-08-19,-0.045613673608905
2020-08-20,0.029643091808715605
2020-08-21,-0.05194582516111412
2020-08-22,0.01672410589772433
2020-08-23,-6.4477626444681135e-06
2020-08-24,0.02144957414167936
2020-08-25,-0.04891264030151665
2020-08-26,0.025299725411633833
2020-08-27,-0.019139365023616794
2020-08-28,0.040320194819499555
2020-08-29,0.006046678983983478
2020-08-30,0.02219913884662786
2020-08-31,0.01047118414930484
2020-09-01,0.020813376731319222
2020-09-02,-0.048209100073187905
2020-09-03,-0.07111046555131892
2020-09-04,0.01646093097530732
2020-09-05,-0.04966899569559646
2020-09-06,0.03213387261871625
2020-09-07,-0.00075
2020-09-08,-0.017239463505293234
2020-09-09,0.03501043631953482
2020-09-10,0.006272529854272624
2020-09-11,0.002224269603075535
2020-09-12,0.01460484215051161
2020-09-13,-0.0009516920389666672
2020-09-14,0.006583136065049233
2020-09-15,-0.023102616907580087
2020-09-16,-0.004465842905764128
2020-09-17,0.011865395688532065
2020-09-18,0.002331393325440523
2020-09-19,-0.001379112357506318
2020-09-20,-0.012980519832501813
2020-09-21,-0.03784682929061062
2020-09-22,0.011270618499202967
2020-09-23,-0.0220371555583202
2020-09-24,-0.00075
2020-09-25,0.0
2020-09-26,0.0027548379362064843
2020-09-27,-0.00075
2020-09-28,-0.005775108516973354
2020-09-29,-0.00075
2020-09-30,-0.0
2020-10-01,-0.0
2020-10-02,-0.014964938311469472
2020-10-03,-0.00075
2020-10-04,0.011354366065279647
2020-10-05,0.004176099687023149
2020-10-06,-0.02345712557501728
2020-10-07,0.005414823861934259
2020-10-08,-0.00075
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,-0.0
2020-10-14,-0.006893771084500927
2020-10-15,-0.0017501883906731464
2020-10-16,-0.00075
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,-0.002588169960514446
2020-10-20,-0.013237391761323047
2020-10-21,0.018570001619689025
2020-10-22,0.015757977202617734
2020-10-23,-0.0038471499028171485
2020-10-24,0.0010138341809819984
2020-10-25,-0.0074864701189885086
2020-10-26,-0.006331370357048782
2020-10-27,0.009001278203606189
2020-10-28,-0.019991435046662454
2020-10-29,-0.00075
2020-10-30,-0.0
2020-10-31,0.004052099396368775
2020-11-01,0.007532756174694066
2020-11-02,-0.01879558986194052
2020-11-03,-0.00075
2020-11-04,0.0036809921684372304
2020-11-05,0.03757710164626096
2020-11-06,0.09566394915508725
2020-11-07,-0.02969787396698753
2020-11-08,0.03852411049092286
2020-11-09,-0.020704118734776955
2020-11-10,0.02815836847620523
2020-11-11,-0.013269157613889138
2020-11-12,-0.004599472582872743
2020-11-13,0.02547438686094039
2020-11-14,-0.01963155933517413
2020-11-15,-0.0004907392215245387
2020-11-16,0.05055564833555337
2020-11-17,0.029671597811100403
2020-11-18,-0.01780328070246695
2020-11-19,0.0002054276650040876
2020-11-20,0.056746505168960404
2020-11-21,0.14350788990005747
2020-11-22,-0.0170939728391708
2020-11-23,0.11843109223085757
2020-11-24,0.07613131530972472
2020-11-25,-0.07058495194423253
2020-11-26,-0.11895814517077907
2020-11-27,0.012927184312094386
2020-11-28,0.06930951921291406
2020-11-29,0.012543947815988998
2020-11-30,0.06054950247640267
2020-12-01,-0.06009327653649865
2020-12-02,0.026024535826638884
2020-12-03,0.014259908860434933
2020-12-04,-0.0791662151867395
2020-12-05,0.048652394704586266
2020-12-06,-0.0005952476529250683
2020-12-07,-0.015701209241393177
2020-12-08,-0.06628873409925884
2020-12-09,0.02070853963635133
2020-12-10,-0.02599659026621115
2020-12-11,-0.02769323360979037
2020-12-12,0.01988917320458139
2020-12-13,0.036867615791901676
2020-12-14,0.004930821722208822
2020-12-15,-0.0011785335964602517
2020-12-16,0.08348160655756898
2020-12-17,0.013529968419689009
2020-12-18,0.018784735890351012
2020-12-19,0.014815865997895195
2020-12-20,0.011936371206649143
2020-12-21,-0.03502291810341396
2020-12-22,-0.004436412985574734
2020-12-23,-0.06967184972962695
2020-12-24,0.054101486393678955
2020-12-25,0.018340672938518737
2020-12-26,0.0030029229707502214
2020-12-27,0.004051026940855351
2020-12-28,0.055803918146295484
2020-12-29,0.028761620804010013
2020-12-30,-0.000970348020314149
2020-12-31,-0.006926902080733877
2021-01-01,0.06234675066241313
2021-01-02,0.13493970254992327
2021-01-03,0.08215501421112537
2021-01-04,0.04195684038026726
2021-01-05,0.01933047201245186
2021-01-06,0.0805979637358567
2021-01-07,0.03880735387965051
2021-01-08,0.04609246529051836
2021-01-09,0.04080917578474441
2021-01-10,-0.032857538006570874
2021-01-11,-0.09828692838631448
2021-01-12,0.016419317217654328
2021-01-13,0.051098290360996446
2021-01-14,0.01977390224591624
2021-01-15,-0.033328238669444565
2021-01-16,0.04566847380778305
2021-01-17,0.040221240895071064
2021-01-18,0.0017581432460529456
2021-01-19,-0.004409676483902669
2021-01-20,0.009431265061790706
2021-01-21,-0.14962683596910553
2021-01-22,0.08357491990243537
2021-01-23,0.0058068647547053764
2021-01-24,0.037314308024864795
2021-01-25,-0.019338048908697614
2021-01-26,0.02293285644407672
2021-01-27,-0.08077197284043403
2021-01-28,0.5736814479620622
2021-01-29,0.11960633690908606
2021-01-30,-0.11804650090246505
2021-01-31,0.0980789540849425
2021-02-01,-0.00400273636749382
2021-02-02,0.032421689725029346
2021-02-03,0.08059047070198622
2021-02-04,0.09272990971849704
2021-02-05,0.059324159291173295
2021-02-06,0.054501453196460714
2021-02-07,0.058735440074442646
2021-02-08,0.0939332489172171
2021-02-09,0.038778600621106385
2021-02-10,0.11784955140622322
2021-02-11,0.00047519617106650536
2021-02-12,0.03719732446344359
2021-02-13,-0.01868392947243247
2021-02-14,-0.0235805242785182
2021-02-15,-0.028392693318303963
2021-02-16,-0.01853767660275163
2021-02-17,0.06475382060645773
2021-02-18,0.08586831616037482
2021-02-19,0.23941384230974094
2021-02-20,-0.09287420292485893
2021-02-21,0.07718227004147526
2021-02-22,-0.0025634421298995624
2021-02-23,-0.09261352835865355
2021-02-24,0.08980679726192342
2021-02-25,-0.08928374360877789
2021-02-26,0.002599044473943213
2021-02-27,0.011220864414383191
2021-02-28,-0.03152841823817876
2021-03-01,0.10812320088171323
2021-03-02,-0.041200766865084115
2021-03-03,0.018532685771741608
2021-03-04,-0.02667154661955784
2021-03-05,-0.012350015570172124
2021-03-06,0.021490244996849706
2021-03-07,0.03330431813230672
2021-03-08,0.044837367664537275
2021-03-09,0.04805557114621095
2021-03-10,-0.035723654129100946
2021-03-11,0.027114769945889128
2021-03-12,-0.04848080140280053
2021-03-13,0.07305686397882494
2021-03-14,-0.04800369980293662
2021-03-15,-0.02813362933518848
2021-03-16,0.03817531896333981
2021-03-17,0.03240110688127351
2021-03-18,-0.02821073549625064
2021-03-19,0.01270318056676012
2021-03-20,0.010621515950346216
2021-03-21,-0.010320718717411248
2021-03-22,-0.025745524836747635
2021-03-23,-0.006740790595112789
2021-03-24,-0.05374096882675339
2021-03-25,-0.003099172702890756
2021-03-26,0.08898172773440852
2021-03-27,0.018496127556068442
2021-03-28,0.010185951767302415
2021-03-29,0.03517969724235526
2021-03-30,0.02321372260825516
2021-03-31,0.004153410471902541
2021-04-01,0.03628541327241419
2021-04-02,0.01866520361046886
2021-04-03,-0.015047588390551314
2021-04-04,0.0494493285159161
2021-04-05,0.0822080343391427
2021-04-06,0.07766836332382021
2021-04-07,-0.0685955043032781
2021-04-08,0.07227924323641877
2021-04-09,0.0057763972079709625
2021-04-10,0.08577437040816971
2021-04-11,0.043001943553221844
2021-04-12,0.04384387280494795
2021-04-13,0.09709928918391109
2021-04-14,0.04756093133208106
2021-04-15,0.0819525522874871
2021-04-16,0.17431078435129277
2021-04-17,-0.0986442037978098
2021-04-18,0.03906796450116756
2021-04-19,0.08067349946589064
2021-04-20,-0.061160937730798226
2021-04-21,-0.036526286580035316
2021-04-22,-0.05948656756890325
2021-04-23,-0.013656020754123421
2021-04-24,0.004705552180555905
2021-04-25,0.006070472346820344
2021-04-26,0.08730017847340044
2021-04-27,0.020420260163270587
2021-04-28,0.06171626289573107
2021-04-29,-0.018684710182760078
2021-04-30,0.07302269460597777
2021-05-01,0.08703221126803262
2021-05-02,-0.02699287777280679
2021-05-03,0.0641383356432994
2021-05-04,-0.03154633761825243
2021-05-05,0.12425452226179479
2021-05-06,-0.019634598072614917
2021-05-07,0.03327397880794569
2021-05-08,0.010954385615306705
2021-05-09,-0.010563877452542392
2021-05-10,-0.07494479620891814
2021-05-11,0.059932664830131044
2021-05-12,-0.11637281136107791
2021-05-13,0.06462521856297498
2021-05-14,0.06332153105691685
2021-05-15,-0.02528805364344433
2021-05-16,0.016099505485433152
2021-05-17,-0.06155279320297702
2021-05-18,0.028310264224881365
2021-05-19,-0.29621553397302636
2021-05-20,0.08977772652905461
2021-05-21,-0.12590496834169615
2021-05-22,-0.07443594442743462
2021-05-23,-0.05869942946673726
2021-05-24,0.11039135225142149
2021-05-25,-0.00749741735314341
2021-05-26,0.04326144539733057
2021-05-27,-0.024387480773116643
2021-05-28,-0.04806470216564196
2021-05-29,-0.027726659242687468
2021-05-30,0.02971625509464748
2021-05-31,0.052642862388273204
2021-06-01,0.0033373989546012783
2021-06-02,0.030354340724856876
2021-06-03,0.024996740449244714
2021-06-04,-0.03388379267836089
2021-06-05,-0.005187733982474241
2021-06-06,0.011793170441974699
2021-06-07,-0.040071079115200636
2021-06-08,0.0037362578147289716
2021-06-09,0.02629312145332774
2021-06-10,-0.022346476051242292
2021-06-11,-0.021853044485751594
2021-06-12,-0.003476030547741038
2021-06-13,0.031235505104443284
2021-06-14,0.010186334681528075
2021-06-15,-0.006805054304655611
2021-06-16,-0.00075
2021-06-17,-0.0007666381530474213
2021-06-18,-0.00075
2021-06-19,-0.0
2021-06-20,0.0
2021-06-21,-0.10482463587076521
2021-06-22,-0.00075
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,-0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,-0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,-0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,-0.0
2021-07-09,0.0
2021-07-10,-0.0
2021-07-11,0.0
2021-07-12,-0.0
2021-07-13,-0.0
2021-07-14,0.0
2021-07-15,-0.0
2021-07-16,-0.0
2021-07-17,0.0
2021-07-18,-0.0
2021-07-19,-0.0
2021-07-20,-0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0056975979301124025
2021-07-25,0.002035616414098329
2021-07-26,-0.00075
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.012581416230351056
2021-07-31,0.011285237382788527
2021-08-01,-0.010767839963658432
2021-08-02,-0.0016419184892370042
2021-08-03,-0.00553505905698215
2021-08-04,0.01884721030588543
2021-08-05,0.009170121854309654
2021-08-06,0.013972128321763977
2021-08-07,0.04111966457973881
2021-08-08,-0.046249512610992055
2021-08-09,0.022222794614009472
2021-08-10,0.035689179907525875
2021-08-11,0.051745370473075036
2021-08-12,-0.015608048613487746
2021-08-13,0.10281051600409752
2021-08-14,0.027800985020553393
2021-08-15,0.0528742224416463
2021-08-16,-0.01389100538379573
2021-08-17,-0.03868208229390846
2021-08-18,0.04608985537253152
2021-08-19,0.06618620837797495
2021-08-20,0.04046974591575614
2021-08-21,-0.029000052623987083
2021-08-22,0.017744486072664545
2021-08-23,0.04225634883674223
2021-08-24,-0.06647152769592246
2021-08-25,0.025453750804747433
2021-08-26,-0.04578343880522673
2021-08-27,0.10899425742783353
2021-08-28,0.0017366316360429845
2021-08-29,-0.00991135209053673
2021-08-30,0.015206632679745313
2021-08-31,0.017256063264055488
2021-09-01,0.04658874521271961
2021-09-02,0.02739081635603502
2021-09-03,0.03702096391099663
2021-09-04,-0.017496729927417798
2021-09-05,0.029920308861492995
2021-09-06,0.028712711571334593
2021-09-07,-0.10647621241968763
2021-09-08,0.01688975698752726
2021-09-09,-0.005048989340476262
2021-09-10,-0.04557227236766781
2021-09-11,0.020403195523424067
2021-09-12,0.011190821680559626
2021-09-13,-0.041416940635230715
2021-09-14,0.008811578899673878
2021-09-15,0.027372386343718302
2021-09-16,-0.024441724172822865
2021-09-17,-0.0269074501716966
2021-09-18,0.03869245933622989
2021-09-19,-0.04174945601555269
2021-09-20,-0.1089250207289355
2021-09-21,-0.02804970516099778
2021-09-22,0.0642971027540149
2021-09-23,0.00781830697343544
2021-09-24,-0.060272654262690434
2021-09-25,-0.004258449883689702
2021-09-26,-0.0008495582705946858
2021-09-27,-0.011056527362193591
2021-09-28,-0.014342249838572019
2021-09-29,0.014927854560126241
2021-09-30,0.02094118751798535
2021-10-01,0.05067137264138277
2021-10-02,0.0031253578076591015
2021-10-03,0.006298807935822381
2021-10-04,0.001043964501612149
2021-10-05,0.014813085836734796
2021-10-06,0.0005239356939110706
2021-10-07,-0.003091378199281458
2021-10-08,-0.0025665697927318987
2021-10-09,0.017986687337335355
2021-10-10,-0.03960849709210068
2021-10-11,0.006628266936283406
2021-10-12,-0.0014440900019004603
2021-10-13,0.025722848983350755
2021-10-14,0.009336053631102681
2021-10-15,0.031235455637492526
2021-10-16,-0.012121853287604178
2021-10-17,0.00024056051512144627
2021-10-18,0.001635329887879955
2021-10-19,0.01014457661772572
2021-10-20,0.05346494410422542
2021-10-21,-0.028601014317556017
2021-10-22,0.002319287311640883
2021-10-23,0.016861445594632984
2021-10-24,0.006009440406710143
2021-10-25,0.016402715767141363
2021-10-26,-0.023592325983673668
2021-10-27,-0.06927796127016583
2021-10-28,0.09313718917246949
2021-10-29,0.022190146749169193
2021-10-30,-0.02178709765477671
2021-10-31,0.011182650065867161
2021-11-01,0.0009250492111398945
2021-11-02,0.03552048138055941
2021-11-03,0.0319346933449709
2021-11-04,-0.014999715960697602
2021-11-05,-0.004588048442961679
2021-11-06,0.0262337255682481
2021-11-07,0.01571782017229295
2021-11-08,0.03690252740964928
2021-11-09,-0.010634407187306572
2021-11-10,-0.04365926108086493
2021-11-11,0.010442531857294712
2021-11-12,-0.012587472120369037
2021-11-13,0.015417607956198731
2021-11-14,0.00022055492108119523
2021-11-15,-0.016855611644806534
2021-11-16,-0.07234787385737085
2021-11-17,0.002043740912166747
2021-11-18,-0.06948417751415226
2021-11-19,0.03058997519070475
2021-11-20,0.02045234506377594
2021-11-21,-0.019337321888349246
2021-11-22,-0.03909832280937264
2021-11-23,0.015080898812345561
2021-11-24,-0.03193814520029878
2021-11-25,0.03447864686635449
2021-11-26,-0.045930727818835754
2021-11-27,0.006102601841659894
2021-11-28,0.016236050264506807
2021-11-29,0.010220937007954789
2021-11-30,0.002425213286815997
2021-12-01,0.005595926328108347
2021-12-02,0.004953873233415451
2021-12-03,-0.0319830885607752
2021-12-04,-0.03461625158254411
2021-12-05,-0.00075
2021-12-06,0.0
2021-12-07,-0.0
2021-12-08,0.0
2021-12-09,-0.0
2021-12-10,-0.0
2021-12-11,0.0
2021-12-12,0.0
2021-12-13,-0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,-0.0
2021-12-17,-0.0
2021-12-18,0.0
2021-12-19,-0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,-0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,-0.0
2021-12-29,-0.0
2021-12-30,0.0
2021-12-31,-0.0
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,-0.0
2022-01-04,-0.0
2022-01-05,-0.0
2022-01-06,-0.0
2022-01-07,-0.0
2022-01-08,-0.0
2022-01-09,0.0
2022-01-10,-0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,-0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,-0.0
2022-01-18,-0.0
2022-01-19,-0.0
2022-01-20,-0.0
2022-01-21,-0.0
2022-01-22,-0.0
2022-01-23,0.0
2022-01-24,-0.0
2022-01-25,0.0
2022-01-26,-0.0
2022-01-27,-0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,-0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,-0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,-0.0
2022-02-09,0.0
2022-02-10,-0.0
2022-02-11,-0.0
2022-02-12,0.0
2022-02-13,-0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,-0.0
2022-02-17,-0.0
2022-02-18,-0.0
2022-02-19,0.0
2022-02-20,-0.0
2022-02-21,-0.0
2022-02-22,0.0
2022-02-23,-0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,-0.0
2022-02-27,-0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,-0.0
2022-03-03,-0.0
